enterprise_id,Sector,Enterprise Country Headquarters,Workforce Size,Year,Enterprise IT Budget Estimate,Cloud Service Revenues,Other Service Revenues,Non-Surface Product Revenues,Surface Product Revenues,Office Products Revenues
7969,Healthcare,Singapore,3,2015,3483,893.0769231,103.6607143,0,181.40625,360
7970,Healthcare,India,74,2015,150220,46943.75,5984.860558,0,10964.9635,13320
7971,Technology and Consulting,China,22,2015,34650,0,2087.349398,6300,2279.605263,2640
7972,Technology and Consulting,India,4,2015,7496,1055.774648,282.8679245,1338.571429,0,480
7973,Education,China,40,2015,0,0,0,0,0,0
7974,Financial Services,Singapore,182,2015,0,0,0,0,0,0
7975,Other,India,29,2015,34916,6714.615385,1327.604563,0,1524.716157,3480
7976,Education,Singapore,46,2015,67528,11070.16393,4043.592814,15347.27273,0,5520
7977,Technology and Consulting,India,2,2015,0,0,0,0,0,0
7978,Healthcare,China,8,2015,10000,2564.102564,0,1960.784314,364.9635036,960
7979,Technology and Consulting,South Korea,15,2015,23595,2205.140187,1123.571429,0,2125.675676,1800
7980,Technology and Consulting,China,18,2015,26622,2376.964286,1695.66879,5916,0,2160
7981,Healthcare,South Korea,11,2015,13805,4760.344828,463.2550336,2060.447761,0,1320
7982,Education,China,6,2015,11094,1459.736842,720.3896104,1981.071429,0,720
7983,Education,China,4,2015,7276,606.3333333,317.7292576,1732.380952,0,480
7984,Education,South Korea,7,2015,10157,1665.081967,604.5833333,2539.25,0,840
7985,Technology and Consulting,India,49,2015,103243,11867.01149,6257.151515,32263.4375,0,5880
7986,Technology and Consulting,India,173,2015,415373,39939.71154,12252.89086,79879.42308,0,31140
7987,Technology and Consulting,China,42,2015,55314,5884.468085,2333.924051,0,3568.645161,5040
7988,Healthcare,South Korea,38,2015,49134,14451.17647,1420.057803,7225.588235,0,4560
7989,Financial Services,South Korea,41,2015,54366,21746.4,1868.247423,7447.39726,0,4920
7990,Technology and Consulting,India,45,2015,80055,8168.877551,2433.282675,18194.31818,0,5400
7991,Other,China,10,2015,11250,978.2608696,495.5947137,1607.142857,0,1200
7992,Technology and Consulting,India,89,2015,158687,11582.9927,6372.971888,27839.82456,0,16020
7993,Financial Services,India,40,2015,36120,0,1871.502591,5643.75,1524.050633,4800
7994,Education,India,22,2015,0,0,0,0,0,0
7995,Healthcare,China,125,2015,0,0,0,0,0,0
7996,Technology and Consulting,South Korea,2140,2015,6484200,1223433.962,0,1752486.486,594880.7339,616320
7997,Education,China,40,2015,75440,15088,2379.810726,15716.66667,0,4800
7998,Education,China,27,2015,49167,8060.163934,1454.64497,9276.792453,0,3240
7999,Education,South Korea,14,2015,21070,0,1239.411765,4900,1770.588235,1680
8000,Other,India,82,2015,107666,9281.551724,7635.886525,20314.33962,0,14760
8001,Technology and Consulting,Singapore,8,2015,0,0,0,0,0,0
8002,Healthcare,Singapore,297,2015,606177,233145,57731.14286,83037.94521,20688.63481,60588
8003,Education,South Korea,31,2015,0,0,0,0,0,0
8004,Technology and Consulting,China,11,2015,14454,1062.794118,507.1578947,3441.428571,0,1320
8005,Other,China,13,2015,0,0,0,0,0,0
8006,Education,South Korea,18,2015,26064,2391.192661,1737.6,6516,0,2160
8007,Financial Services,Singapore,13,2015,0,0,0,0,0,0
8008,Healthcare,China,251,2015,0,0,0,0,0,0
8009,Financial Services,South Korea,41,2015,55309,0,2025.970696,6584.404762,2033.419118,4920
8010,Technology and Consulting,India,28,2015,48300,0,2683.333333,8327.586207,3833.333333,3360
8011,Technology and Consulting,India,40,2015,0,0,0,0,0,0
8012,Education,India,47,2015,74260,12376.66667,2587.456446,0,4243.428571,5640
8013,Healthcare,China,24,2015,27552,9184,1530.666667,0,1473.368984,2880
8014,Healthcare,China,32,2015,36928,10550.85714,2695.474453,0,1264.657534,3840
8015,Financial Services,Singapore,49,2015,104468,37310,4622.477876,13567.27273,0,5880
8016,Technology and Consulting,China,277,2015,745684,100768.1081,32705.4386,169473.6364,0,56508
8017,Financial Services,India,43,2015,46010,13942.42424,2584.831461,0,2289.054726,5160
8018,Education,India,10,2015,15940,0,880.6629834,2796.491228,926.744186,1200
8019,Other,Singapore,31,2015,36983,0,1208.594771,8039.782609,2550.551724,3720
8020,Financial Services,Singapore,129,2015,0,0,0,0,0,0
8021,Healthcare,India,24,2015,38928,14417.77778,1263.896104,5724.705882,0,2880
8022,Financial Services,South Korea,25,2015,29725,10616.07143,859.1040462,3715.625,0,3000
8023,Education,China,20,2015,36960,3486.792453,2956.8,9989.189189,0,2400
8024,Technology and Consulting,China,42,2015,65940,7246.153846,3972.289157,11368.96552,0,5040
8025,Education,China,90,2015,188010,28061.19403,18614.85149,35473.58491,0,16200
8026,Other,China,32,2015,37760,4968.421053,2678.014184,4841.025641,0,3840
8027,Financial Services,China,59,2015,72924,22098.18182,4797.631579,10417.71429,0,10620
8028,Education,India,43,2015,66091,0,2327.147887,17392.36842,4895.62963,5160
8029,Education,China,9,2015,16425,0,606.0885609,3158.653846,1263.461538,1080
8030,Technology and Consulting,China,9,2015,13635,0,549.7983871,3030,1136.25,1080
8031,Other,India,32,2015,39648,3540,3003.636364,7929.6,0,3840
8032,Technology and Consulting,South Korea,34,2015,46716,3767.419355,3289.859155,0,2445.863874,4080
8033,Education,South Korea,13,2015,19630,1583.064516,1353.793103,4176.595745,0,1560
8034,Technology and Consulting,China,22,2015,0,0,0,0,0,0
8035,Healthcare,China,31,2015,37913,11847.8125,2005.978836,0,2477.973856,3720
8036,Financial Services,Singapore,151,2015,329180,94051.42857,9625.146199,49875.75758,0,27180
8037,Technology and Consulting,China,141,2015,249993,17240.89655,0,69442.5,20491.22951,25380
8038,Education,India,28,2015,41412,4989.39759,2214.545455,11192.43243,0,3360
8039,Education,South Korea,43,2015,0,0,0,0,0,0
8040,Technology and Consulting,China,450,2015,1041300,76566.17647,67180.64516,325406.25,0,91800
8041,Technology and Consulting,India,24,2015,0,0,0,0,0,0
8042,Other,Singapore,12,2015,14616,0,520.1423488,1898.181818,584.64,1440
8043,Other,China,3,2015,0,0,0,0,0,0
8044,Education,India,7,2015,0,0,0,0,0,0
8045,Technology and Consulting,China,159,2015,300510,30354.54545,18323.78049,0,18323.78049,28620
8046,Education,India,38,2015,55556,0,2042.5,13889,3472.25,4560
8047,Other,China,34,2015,39916,5784.927536,3411.623932,0,1366.986301,4080
8048,Other,China,9,2015,11673,1167.3,537.9262673,1823.90625,0,1080
8049,Technology and Consulting,China,27,2015,0,0,0,0,0,0
8050,Financial Services,China,27,2015,28944,9045,910.1886792,5675.294118,0,3240
8051,Technology and Consulting,India,20,2015,37900,3158.333333,1848.780488,10243.24324,0,2400
8052,Financial Services,South Korea,41,2015,48175,12677.63158,4502.336449,6176.282051,0,4920
8053,Technology and Consulting,India,9,2015,13095,878.8590604,798.4756098,2297.368421,0,1080
8054,Healthcare,China,40,2015,50200,13944.44444,3664.233577,10040,0,4800
8055,Technology and Consulting,China,156,2015,298428,20724.16667,24869,76520,0,28080
8056,Other,China,1550,2015,5451350,573826.3158,534446.0784,681418.75,0,446400
8057,Healthcare,Singapore,48,2015,62016,22148.57143,3605.581395,0,3851.925466,5760
8058,Education,India,35,2015,53865,0,2627.560976,15842.64706,3497.727273,4200
8059,Technology and Consulting,South Korea,41,2015,57646,11303.13725,3167.362637,0,3817.615894,4920
8060,Healthcare,China,17,2015,21403,8561.2,616.8011527,3891.454545,0,2040
8061,Education,China,22,2015,41118,4672.5,3001.313869,8938.695652,0,2640
8062,Education,South Korea,22,2015,33330,5050,3144.339623,8129.268293,0,2640
8063,Education,Singapore,49,2015,73255,5158.802817,2433.72093,20348.61111,0,5880
8064,Financial Services,China,443,2015,690194,265459.2308,21434.59627,90815,0,90372
8065,Healthcare,India,100,2015,219400,75655.17241,9882.882883,36566.66667,0,18000
8066,Technology and Consulting,China,9,2015,12069,1231.530612,615.7653061,2463.061224,0,1080
8067,Financial Services,India,165,2015,212025,70675,12772.59036,0,15476.27737,29700
8068,Education,South Korea,6,2015,8868,1385.625,524.7337278,0,587.2847682,720
8069,Technology and Consulting,South Korea,45,2015,71280,10182.85714,4120.231214,21600,0,5400
8070,Technology and Consulting,South Korea,16,2015,22128,2431.648352,835.0188679,4338.823529,0,1920
8071,Education,China,34,2015,62186,4820.620155,2517.651822,11958.84615,0,4080
8072,Education,India,43,2015,65661,5050.846154,3068.271028,0,3419.84375,5160
8073,Other,India,16,2015,19584,1673.846154,822.8571429,3158.709677,0,1920
8074,Education,India,20,2015,31160,2575.206612,1221.960784,5770.37037,3025.242718,0
8075,Technology and Consulting,India,46,2015,0,0,0,0,0,0
8076,Technology and Consulting,Singapore,197,2015,297273,39114.86842,10043.00676,87433.23529,0,35460
8077,Technology and Consulting,India,2,2015,2868,253.8053097,92.51612903,775.1351351,0,240
8078,Education,China,147,2015,347949,49006.90141,11333.84365,0,33456.63462,26460
8079,Education,India,32,2015,51552,0,1548.108108,12888,2896.179775,3840
8080,Technology and Consulting,India,143,2015,308308,46713.33333,12482.10526,62920,0,25740
8081,Education,India,38,2015,59014,4721.12,1815.815385,0,3260.441989,4560
8082,Technology and Consulting,China,30,2015,0,0,0,0,0,0
8083,Technology and Consulting,China,168,2015,285432,32435.45455,11746.17284,95144,0,30240
8084,Education,China,33,2015,62568,6727.741935,0,14220,4143.576159,3960
8085,Other,South Korea,2,2015,2446,165.2702703,235.1923077,400.9836066,0,240
8086,Technology and Consulting,China,3,2015,4737,356.1654135,169.1785714,0,296.0625,360
8087,Education,South Korea,31,2015,47709,4009.159664,4259.732143,11927.25,0,3720
8088,Education,South Korea,13,2015,19188,0,834.2608696,5814.545455,1421.333333,1560
8089,Education,India,22,2015,33792,3158.130841,1052.71028,6498.461538,0,2640
8090,Education,India,31,2015,47833,4931.237113,2657.388889,12587.63158,0,3720
8091,Other,South Korea,16,2015,19408,2553.684211,812.0502092,0,1552.64,1920
8092,Technology and Consulting,China,57,2015,112632,10526.35514,3519.75,20112.85714,0,10260
8093,Healthcare,India,18,2015,28008,10373.33333,2642.264151,0,1007.482014,2160
8094,Technology and Consulting,China,33,2015,48213,3302.260274,1913.214286,16071,0,3960
8095,Technology and Consulting,India,2,2015,3486,268.1538462,114.6710526,757.826087,0,240
8096,Financial Services,China,297,2015,452628,125730,14144.625,0,23822.52632,60588
8097,Other,South Korea,155,2015,0,0,0,0,0,0
8098,Education,China,21,2015,38325,2661.458333,1326.124567,11976.5625,0,2520
8099,Education,South Korea,12,2015,18540,2726.470588,1471.428571,3708,0,1440
8100,Education,China,11,2015,19613,2391.829268,676.3103448,5448.055556,0,1320
8101,Financial Services,Singapore,4,2015,8400,2896.551724,251.497006,0,308.8235294,480
8102,Other,China,32,2015,0,0,0,0,0,0
8103,Education,China,9,2015,16569,1112.013423,1624.411765,2958.75,0,1080
8104,Healthcare,India,67,2015,156579,0,5150.625,25254.67742,8328.670213,12060
8105,Technology and Consulting,South Korea,36,2015,56628,6089.032258,2311.346939,0,2845.628141,4320
8106,Other,China,44,2015,55616,7515.675676,1695.609756,0,2881.658031,5280
8107,Other,China,26,2015,28782,2502.782609,1017.031802,3889.459459,0,3120
8108,Education,India,46,2015,0,0,0,0,0,0
8109,Healthcare,China,61,2015,85583,29511.37931,4174.780488,0,4702.362637,10980
8110,Technology and Consulting,South Korea,40,2015,0,0,0,0,0,0
8111,Healthcare,South Korea,33,2015,37389,14380.38462,1570.966387,4504.698795,0,3960
8112,Other,China,178,2015,255964,18960.2963,11850.18519,31215.12195,0,32040
8113,Education,South Korea,14,2015,20020,2502.5,595.8333333,3393.220339,0,1680
8114,Education,China,28,2015,50120,5220.833333,1809.386282,8494.915254,0,3360
8115,Financial Services,China,49,2015,46403,16572.5,2148.287037,6270.675676,0,5880
8116,Technology and Consulting,China,15,2015,23595,4626.470588,1210,0,1222.53886,1800
8117,Technology and Consulting,India,42,2015,58128,10764.44444,2549.473684,0,4471.384615,5040
8118,Financial Services,China,11,2015,0,0,0,0,0,0
8119,Technology and Consulting,South Korea,374,2015,778294,60804.21875,59411.75573,228910,0,76296
8120,Education,India,19,2015,0,0,0,0,0,0
8121,Healthcare,South Korea,9,2015,11052,4250.769231,635.1724138,1973.571429,0,1080
8122,Education,India,18,2015,26460,1931.386861,867.5409836,7151.351351,0,2160
8123,Healthcare,China,170,2015,238850,0,9222.007722,46833.33333,8380.701754,30600
8124,Education,India,32,2015,47712,9002.264151,3202.147651,15904,0,3840
8125,Technology and Consulting,India,27,2015,46656,7177.846154,1881.290323,11379.5122,0,3240
8126,Other,India,41,2015,52439,5296.868687,2405.458716,6722.948718,0,4920
8127,Healthcare,India,14,2015,0,0,0,0,0,0
8128,Technology and Consulting,South Korea,99,2015,185130,13318.70504,6428.125,33660,0,17820
8129,Technology and Consulting,South Korea,28,2015,0,0,0,0,0,0
8130,Other,China,42,2015,50568,8570.847458,0,6742.4,2227.665198,5040
8131,Technology and Consulting,India,20,2015,0,0,0,0,0,0
8132,Education,India,18,2015,28008,0,1098.352941,8237.647059,1918.356164,2160
8133,Healthcare,China,33,2015,37653,12551,2874.274809,5157.945205,0,3960
8134,Technology and Consulting,South Korea,722,2015,1740742,217592.75,94605.54348,395623.1818,0,181944
8135,Healthcare,India,21,2015,32802,11311.03448,985.045045,0,1355.454545,2520
8136,Other,China,36,2015,42516,4886.896552,2457.572254,0,1622.748092,4320
8137,Education,China,1945,2015,7274300,920797.4684,333683.4862,1298982.143,0,560160
8138,Education,South Korea,25,2015,35925,2828.740157,1575.657895,0,2317.741935,3000
8139,Other,China,24,2015,31008,2480.64,1336.551724,5346.206897,0,2880
8140,Technology and Consulting,China,49,2015,67865,0,2356.423611,13573,3812.640449,5880
8141,Healthcare,South Korea,4,2015,4844,1670.344828,151.8495298,0,263.2608696,480
8142,Financial Services,Singapore,44,2015,85932,23870,3580.5,0,3124.8,5280
8143,Education,India,851,2015,1922409,167166,119404.2857,427202,0,214452
8144,Financial Services,India,222,2015,344766,90727.89474,10051.48688,71826.25,0,45288
8145,Technology and Consulting,China,9,2015,13752,1447.578947,813.7278107,2500.363636,0,1080
8146,Healthcare,India,97,2015,226980,70931.25,7275,0,15336.48649,17460
8147,Technology and Consulting,South Korea,10,2015,13490,2645.098039,408.7878788,4215.625,0,1200
8148,Financial Services,South Korea,12,2015,0,0,0,0,0,0
8149,Financial Services,Singapore,2,2015,0,0,0,0,0,0
8150,Education,China,43,2015,76626,0,6966,19156.5,4700.981595,5160
8151,Education,India,9,2015,13482,2285.084746,461.7123288,0,1271.886792,1080
8152,Technology and Consulting,India,90,2015,193140,24142.5,10850.5618,0,17400,16200
8153,Financial Services,China,8,2015,7304,2148.235294,570.625,1328,0,960
8154,Other,India,37,2015,40737,3737.33945,0,5657.916667,1810.533333,4440
8155,Education,China,175,2015,0,0,0,0,0,0
8156,Financial Services,Singapore,10,2015,21480,7406.896552,645.045045,2789.61039,0,1200
8157,Technology and Consulting,China,48,2015,73440,11657.14286,3805.181347,0,3727.918782,5760
8158,Technology and Consulting,South Korea,39,2015,0,0,0,0,0,0
8159,Technology and Consulting,India,16,2015,22800,1900,780.8219178,5700,0,1920
8160,Technology and Consulting,China,42,2015,56826,5261.666667,1651.918605,10721.88679,0,5040
8161,Other,China,36,2015,42300,7981.132075,1940.366972,6042.857143,0,4320
8162,Technology and Consulting,South Korea,49,2015,69776,7502.795699,3186.118721,15168.69565,0,5880
8163,Education,China,4,2015,7576,1082.285714,545.0359712,0,437.9190751,480
8164,Technology and Consulting,China,121,2015,240185,0,8310.899654,49017.34694,16339.11565,21780
8165,Technology and Consulting,India,22,2015,42240,6034.285714,1340.952381,9182.608696,0,2640
8166,Education,India,46,2015,0,0,0,0,0,0
8167,Technology and Consulting,China,330,2015,799920,114274.2857,70789.38053,135579.661,0,67320
8168,Other,China,20,2015,22500,2777.777778,648.4149856,3813.559322,0,2400
8169,Financial Services,China,47,2015,42300,12085.71429,3467.213115,6130.434783,0,5640
8170,Other,Singapore,36,2015,39816,0,1561.411765,7373.333333,1723.636364,4320
8171,Other,China,18,2015,22284,2591.162791,913.2786885,3594.193548,0,2160
8172,Financial Services,Singapore,29,2015,54578,19492.14286,1577.398844,6497.380952,0,3480
8173,Financial Services,Singapore,34,2015,60486,20162,5498.727273,7656.455696,0,4080
8174,Education,China,44,2015,79816,8062.222222,3516.123348,0,4434.222222,5280
8175,Financial Services,South Korea,185,2015,265105,85517.74194,8284.53125,43459.83607,0,33300
8176,Other,India,929,2015,0,0,0,0,0,0
8177,Technology and Consulting,South Korea,44,2015,61776,7183.255814,1986.366559,11655.84906,0,5280
8178,Financial Services,Singapore,8,2015,14784,3890.526316,1478.4,1825.185185,0,960
8179,Technology and Consulting,China,38,2015,57874,6729.534884,2630.636364,0,3528.902439,4560
8180,Other,China,20,2015,22500,3082.191781,707.5471698,0,765.3061224,2400
8181,Education,India,47,2015,70594,8022.045455,0,13841.96078,5229.185185,5640
8182,Technology and Consulting,China,168,2015,366744,24948.57143,13483.23529,0,19101.25,30240
8183,Technology and Consulting,China,23,2015,30544,5007.213115,1388.363636,7831.794872,0,2760
8184,Education,India,14,2015,21364,1463.287671,831.2840467,0,1396.339869,1680
8185,Education,China,44,2015,80696,13449.33333,0,26898.66667,5344.10596,5280
8186,Technology and Consulting,South Korea,2,2015,2806,246.1403509,104.7014925,0,167.0238095,240
8187,Technology and Consulting,China,56,2015,108136,11753.91304,7669.219858,24576.36364,0,10080
8188,Technology and Consulting,India,30,2015,58770,7346.25,2522.317597,18365.625,0,3600
8189,Financial Services,Singapore,553,2015,1702134,630420,87288.92308,0,65719.45946,139356
8190,Technology and Consulting,India,16,2015,22928,1685.882353,790.6206897,0,1280.893855,1920
